"Hyhyhyrfsfwfjbjgjjvnvhfjv","I like food","+","5","Good game",3528040153,"https://itunes.apple.com/us/reviews/id522031413",1.140.0,0
"thekids37370","Love playing","+","5","Great game",3527885280,"https://itunes.apple.com/us/reviews/id949055331",1.140.0,0
"Cikesgorl","Addicted!","+","5","Kim",3527874497,"https://itunes.apple.com/us/reviews/id248276058",1.140.0,0
"Dareezy 25","Live it","+","4","Lauren",3527827502,"https://itunes.apple.com/us/reviews/id87080875",1.140.0,0
"PLG50","I enjoy this game however on the daily ‘Spin’  I have never hit the jackpot. I have played daily for >8 yrs.  please fix the pink blotches on the screens. Thank you.","+","4","Never a jackpot!",3527806976,"https://itunes.apple.com/us/reviews/id26027459",1.140.0,0
"Scam-hater","It is hard to stop once you start ... here I go again","+","4","Crush addicted!",3527805249,"https://itunes.apple.com/us/reviews/id118826888",1.140.0,0
"Quequeig","Love this game!","+","5","Addictive",3527802359,"https://itunes.apple.com/us/reviews/id438289016",1.140.0,0
"cecilia420","I love this game","+","5","Awesome",3527795287,"https://itunes.apple.com/us/reviews/id567213919",1.140.0,0
"Anne E Body","So Much Fun!!","+","5","Candy Crush",3527788392,"https://itunes.apple.com/us/reviews/id909041625",1.140.0,0
"dxvgt","This is a great game... but watch out.  It can be very addictive🤗","+","5","Lots of fun!",3527763034,"https://itunes.apple.com/us/reviews/id36123901",1.140.0,0
"jjjjj92","I love the game it’s so relaxing and calming game","+","5","Love",3527734001,"https://itunes.apple.com/us/reviews/id787484944",1.140.0,0
"Mema Yvonne","This is a fun game.i enjoy the bonus","+","4","Candy Crush",3527728011,"https://itunes.apple.com/us/reviews/id277757553",1.140.0,0
"Phenex Orion","Levels can be fun and frustrating.","+","5","Fun time killer.",3527619096,"https://itunes.apple.com/us/reviews/id949028029",1.140.0,0
"josemp87","Great app never had any issues. Fun game.","+","5","Good Game",3527616159,"https://itunes.apple.com/us/reviews/id428744472",1.140.0,0
"Allen Michelle is so hot","Cool game dawg like hella fly and hella fun to like play g.  Like download this game and it’ll change ur life. I was depressed and addicted to meth for 35 years and this game turned my life around. I play this when I get cravings.  Thank you for this game!","+","5","Best game",3527608293,"https://itunes.apple.com/us/reviews/id434571180",1.140.0,0
"Team Ham","Love it","+","5","Review",3527572658,"https://itunes.apple.com/us/reviews/id298883177",1.140.0,0
"Ice200567","It’s the best ga e","+","5","Best game",3527512593,"https://itunes.apple.com/us/reviews/id104996101",1.140.0,0
"Michelle73RN","Fun game  but due to the piggy bank maxing out at 30 bars vs the 60 that I used to pay $2.99 for (often several times per day) I will not spend another penny on this game. Greedy move King!","-","1","Doubled prices overnight!",3527501910,"https://itunes.apple.com/us/reviews/id128889196",1.140.0,0
"WilliamFanucci","gg","+","5","gg",3527498454,"https://itunes.apple.com/us/reviews/id332759338",1.140.0,0
"S Chic","Absolutely obsessed!!!  Great game to de stress from the day.","+","5","Candy Crush Saga",3527468520,"https://itunes.apple.com/us/reviews/id942555663",1.140.0,0
"Huyuyty","Tres bien","+","5","Ok",3527439219,"https://itunes.apple.com/us/reviews/id369946751",1.140.0,0
"Anonymous72727","I enjoy playing the beanstalk mini game and it costs 10 gold to play or usually 24 hours for a free play. Mine is sitting at 428622 hours  and 45 mins for my next free play....kinda bummed about it.","-","3","Well...",3527369501,"https://itunes.apple.com/us/reviews/id939125971",1.140.0,0
"we are a pack","I have been playing for years. I have spent money in the past but the game has changed so much that you get a lot of free boosters.","+","5","Still Addicted",3527306211,"https://itunes.apple.com/us/reviews/id109495201",1.140.0,0
"saaacandy","Fun game","+","5","Fun game",3527227325,"https://itunes.apple.com/us/reviews/id222355864",1.140.0,0
"tmcone4402","Could you please make it possible to turn off the auto hints in the game? You can’t even pause for one second without a hint popping up and it’s driving me insane.","-","3","Auto hints",3527193508,"https://itunes.apple.com/us/reviews/id23245398",1.140.0,0
"Africanus Skippio","Cool","+","4","Great",3527146733,"https://itunes.apple.com/us/reviews/id144783947",1.140.0,0
"joriee21","Amazing!!! I have never been more entertained","+","5","Review",3527140679,"https://itunes.apple.com/us/reviews/id948978609",1.140.0,0
"scopsr","Very addictive","+","5","Love it!",3527119683,"https://itunes.apple.com/us/reviews/id948976251",1.140.0,1
"Chisdog","Good game 👍🏼","+","5","Good game",3527091266,"https://itunes.apple.com/us/reviews/id312471678",1.140.0,0
"eryhsryntyhdtyj","FUN FUN FUN","+","5","Awesome",3527008469,"https://itunes.apple.com/us/reviews/id272008817",1.140.0,0
"moeabsi","Fun  time consuming","+","5","Amazing",3527001214,"https://itunes.apple.com/us/reviews/id140885361",1.140.0,2
"damose73","Fun and frustrating at the same time ... But almost addictive.","+","5","Great way to pass the time",3526866529,"https://itunes.apple.com/us/reviews/id895735851",1.140.0,0
"aksuedot","Addictive.  Challenging. Absolute fun.","+","5","Candy Crush",3526756934,"https://itunes.apple.com/us/reviews/id287503650",1.140.0,0
"eldke wovnme","Great game","+","5","Great",3526720021,"https://itunes.apple.com/us/reviews/id948928684",1.140.0,0
"hunnercg","It’s fun","+","5","Gameplay",3526692790,"https://itunes.apple.com/us/reviews/id948924679",1.140.0,0
"hlmoor57","Love love  love this game ‼️","+","5","Rate",3526647226,"https://itunes.apple.com/us/reviews/id318073056",1.140.0,0
"SimpleKennyG","Love the game  but noticed a static sound even with the audio set to off in the settings. After some googling I see it’s been an issue for some time. Would give 5 stars if it was not an issue  but with the irritating static noise 3 stars is all I can bring myself to give. Please fix!!","-","3","Static on iPhone SE",3526615244,"https://itunes.apple.com/us/reviews/id610492398",1.140.0,0
"Rtoler","I’m so addicted to this game it’s amazing!","+","5","Love it",3526577825,"https://itunes.apple.com/us/reviews/id86142833",1.140.0,0
"joseytis","Muy bueno","+","5","Ho",3526527388,"https://itunes.apple.com/us/reviews/id948899895",1.140.0,0
"hohohomerrychristmas12345","Super sweet fun","+","5","Fun fun fun",3526525887,"https://itunes.apple.com/us/reviews/id104272475",1.140.0,0
"Shaimaa_6","The best game ever","+","5","Amazing",3526444610,"https://itunes.apple.com/us/reviews/id536325783",1.140.0,0
"Kfsffg","SUPER","+","5","yay",3526412616,"https://itunes.apple.com/us/reviews/id247583475",1.140.0,0
"Phyuphyuvivienne","Love it! Excellent","+","5","Great",3526380395,"https://itunes.apple.com/us/reviews/id598715375",1.140.0,0
"BadGrammy","I wish they wouldn’t set off other bombs without my selection.","+","5","Color bombs",3526315873,"https://itunes.apple.com/us/reviews/id26243871",1.140.0,0
"1prettyp","Love crushing","+","5","Candy",3526306713,"https://itunes.apple.com/us/reviews/id107229928",1.140.0,0
"fangirlingoverthisapp","It’s a fun game and I enjoy it  but I spent $2.99 to open my piggy bank and I was under the impression that it would stay open  not that I’d have to pay $2.99 every time I wanted to open it.","-","3","Fun game",3526267582,"https://itunes.apple.com/us/reviews/id346432772",1.140.0,0
"Jax_2010","I love this game  very addicting thou so be careful","+","5","Addicting game.",3526153668,"https://itunes.apple.com/us/reviews/id160608415",1.140.0,0
"hdawg44","Candy Cruuusshhh!!!","+","5","Great",3526145404,"https://itunes.apple.com/us/reviews/id664607871",1.140.0,0
"tkwoods214","Amazing !! Keeps me entertained for hours !! love my CRUSH","+","5","cloud9",3526085775,"https://itunes.apple.com/us/reviews/id604292206",1.140.0,1
"Gsald661","Every time there’s an update something goes wrong  this time is the free spin feature...Mine is not working  it only goes down to 40 hours and then goes back up to 47 hours  I haven’t had a free spin chance in about two weeks. Help!","+","5","Love candy crush but...",3525922667,"https://itunes.apple.com/us/reviews/id41446407",1.140.0,1
"Shortyplus","It’s a good game to kill time.","+","4","Fun",3525877592,"https://itunes.apple.com/us/reviews/id431807219",1.140.0,0
"RayRayPink","Great Game!!","+","5","Candy Crush",3525724144,"https://itunes.apple.com/us/reviews/id358950634",1.140.0,0
"Amiri4848","Im in 3913 level of this game  Am i the first player in the word?","+","5","First player",3525721184,"https://itunes.apple.com/us/reviews/id912878267",1.140.0,0
"Lady8x","I love this game it’s fun but the fun ended recently. I don’t mind paying a bit but now I can’t get pay a little to get much. The developers have upped their prices.  I am out. Too much. Too bad. I have stopped paying.","-","3","Candy crush.",3525481758,"https://itunes.apple.com/us/reviews/id18179056",1.140.0,0
"Shel70bel","This new one is SO much better!","+","4","Bella",3525226439,"https://itunes.apple.com/us/reviews/id161547855",1.140.0,0
"Cece1207435","favorite game of all time","+","5","candy crush",3525199501,"https://itunes.apple.com/us/reviews/id27935246",1.140.0,0
"kld01","Can’t put it down👍🏽 definitely recommend it!","+","5","👍🏽",3525139562,"https://itunes.apple.com/us/reviews/id527442634",1.140.0,0
"Meeee4684368","Great game","+","5","Addictive",3525087585,"https://itunes.apple.com/us/reviews/id312540155",1.140.0,0
"Lizole93","This game is good for anyone who love challenges","+","5","Awesome Game",3525059603,"https://itunes.apple.com/us/reviews/id294117068",1.140.0,0
"cpawpaws","Sometimes can be frustrating but love it","+","5","Love it",3525036983,"https://itunes.apple.com/us/reviews/id341458493",1.140.0,0
"Mary T B","Love it","+","5","Love it !!",3525025670,"https://itunes.apple.com/us/reviews/id371499362",1.140.0,0
"Broweye54","The game is so much fun ..you don't want to stop playing","+","5","Fun game",3525019355,"https://itunes.apple.com/us/reviews/id256805760",1.140.0,0
"ApLuvr","Fun and relaxing stress reliever!  LUV the graphics! Play EVERY day!","+","5","LOVE THIS GAME!!!",3524977481,"https://itunes.apple.com/us/reviews/id229178502",1.140.0,0
"MerrillMeow","Perfect game to play when I’m feeling restless.","+","5","Fun",3524918767,"https://itunes.apple.com/us/reviews/id176749989",1.140.0,0
"SCchamps2009","Clash royal let’s you play all you want with no waiting and doesn’t entice you to pay to play the free app. You guys are making a boat load of money I bet  but you say “swipe the stress away” whereas this game pisses me off when I get stuck and run out of lives and constantly get asked “oh pay REAL money to keep playing”. Your game might be addicting and challenging...but you are killing the fun","-","1","Get stuck on a level...buy your way out",3524913445,"https://itunes.apple.com/us/reviews/id657980525",1.140.0,0
"americanveteran","5 stars I love this game","+","5","Bill",3524911692,"https://itunes.apple.com/us/reviews/id470659782",1.140.0,0
"Appuser5555","Just relaxing fun","+","5","Fun",3524911599,"https://itunes.apple.com/us/reviews/id101446807",1.140.0,0
"jaycaaaat","after all these years of this being out I am still obsessed!","+","5","addicted",3524892698,"https://itunes.apple.com/us/reviews/id231015069",1.140.0,0
"Chris D. 1579","Great game..👍🏾👌🏾","+","5","Chris",3524871372,"https://itunes.apple.com/us/reviews/id199226309",1.140.0,0
"Bunny boo 5678","I can’t get enough of the game it’s scary addicting lol","+","5","Very addicting",3524863512,"https://itunes.apple.com/us/reviews/id464373504",1.140.0,0
"msush whddyhsn","Fun timepasser","+","5","Fun",3524823279,"https://itunes.apple.com/us/reviews/id281977757",1.140.0,0
"ggregrus54","Love it!","+","5","Love",3522261849,"https://itunes.apple.com/us/reviews/id939989259",1.140.0,0
"atesnana","Just simply fun ams entertaining  Race to the top with family and friends or just play alone all fun !!!","+","5","Candy crush",3522237296,"https://itunes.apple.com/us/reviews/id653917956",1.140.0,0
"blingblingsue","Love to play the game","+","5","it's an amazing game",3521962032,"https://itunes.apple.com/us/reviews/id945931054",1.140.0,0
"Texas grandma50","Lots of great elements to Candy Crush! I really enjoy playing.","+","5","Super fun game",3521915786,"https://itunes.apple.com/us/reviews/id260128147",1.140.0,0
"klocan","Love playing this on my downtime it’s super relaxing and fun!!!! Totally recommend this download.","+","5","Love",3521801942,"https://itunes.apple.com/us/reviews/id664583441",1.140.0,0
"ñehend","Good game so much fun playing it","+","5","5 star",3521722036,"https://itunes.apple.com/us/reviews/id948288555",1.140.0,0
"Mundari","This game it's one of my favorite I like it cause I use my mind a lot as a brain exercise","+","5","Candy crush",3521717641,"https://itunes.apple.com/us/reviews/id559372090",1.140.0,0
"Kassy corona","I love this game I'm addicted","+","5","Best game",3521664957,"https://itunes.apple.com/us/reviews/id355714369",1.140.0,0
"Muy bueno23","Good","+","5","Good",3521568854,"https://itunes.apple.com/us/reviews/id226849855",1.140.0,0
"jossy1344","Favorite game hands down","+","5","Candy crush",3521519555,"https://itunes.apple.com/us/reviews/id948262479",1.140.0,0
"sratbby","Love the usage of different challenges and puzzles  the nonstop new levels are also such a cool aspect. Absolutely addicted. Best game out there.","+","5","Great game love to see it",3521477743,"https://itunes.apple.com/us/reviews/id933270793",1.140.0,0
