"msush whddyhsn","Fun timepasser","+","5","Fun",3524823279,"https://itunes.apple.com/us/reviews/id281977757",0
"paolalanda","Its and awesome game","+","5","Candy crush",3524740412,"https://itunes.apple.com/us/reviews/id948670224",0
"boomaalskama","fun game","+","5","boomaalskama",3524708728,"https://itunes.apple.com/us/reviews/id948666559",0
"Gullygul","Use this game to destress","+","4","Fun and challenging",3524700930,"https://itunes.apple.com/us/reviews/id457158627",0
"Anthony Howe","I love this game this game is so fun it","+","5","Rating",3524663703,"https://itunes.apple.com/us/reviews/id948661418",0
"mariajhhb.n","it’s amazing and fun","+","5","fun",3524557273,"https://itunes.apple.com/us/reviews/id948648460",0
"Maxsauce","It's a great  fun game!","+","5","Fun",3524491585,"https://itunes.apple.com/us/reviews/id645324641",0
"Loowho215","Addictive","+","5","Good game",3524442902,"https://itunes.apple.com/us/reviews/id32318441",0
"zachalefields","Good game","+","5","Great",3524417874,"https://itunes.apple.com/us/reviews/id495807397",0
"ryeguy035","Always keeps me occupied and so fun","+","5","Amazing",3524403663,"https://itunes.apple.com/us/reviews/id948630620",0
"kfrisch46","Super addictive! Great time killer.","+","4","Addictive",3524385489,"https://itunes.apple.com/us/reviews/id948628362",0
"Stefan Jawn","Dah","+","5","Amazing",3528450999,"https://itunes.apple.com/us/reviews/id236378964",0
"alinster","👍👍👍👍👍👍👍  Love it!","+","5","👍",3528379633,"https://itunes.apple.com/us/reviews/id39906078",0
"iv givbfufvfuvfu ug","Hhhhh","+","5","Huy",3528377472,"https://itunes.apple.com/us/reviews/id664187265",0
"Bigdc65","Great way to pass time !!!","+","5","Adult gamer !",3528230765,"https://itunes.apple.com/us/reviews/id317585566",0
"Cresta3572","Fun  addictive  challenging. Love it","+","5","So addictive",3528211267,"https://itunes.apple.com/us/reviews/id139992207",0
"1CraftyGirl","My biggest problem is that you have to pay for your gold bars! I have no extra money!  Otherwise I would give it a better rating!","-","3","It’s ok",3528154217,"https://itunes.apple.com/us/reviews/id216206199",0
"GG_Unit","It’s so addictive and fun i send most of my nights on here even though I should be doing homework","+","5","Love it!",3528131059,"https://itunes.apple.com/us/reviews/id315422248",0
"Hyhyhyrfsfwfjbjgjjvnvhfjv","I like food","+","5","Good game",3528040153,"https://itunes.apple.com/us/reviews/id522031413",0
"thekids37370","Love playing","+","5","Great game",3527885280,"https://itunes.apple.com/us/reviews/id949055331",0
"Cikesgorl","Addicted!","+","5","Kim",3527874497,"https://itunes.apple.com/us/reviews/id248276058",0
"Dareezy 25","Live it","+","4","Lauren",3527827502,"https://itunes.apple.com/us/reviews/id87080875",0
"Scam-hater","It is hard to stop once you start ... here I go again","+","4","Crush addicted!",3527805249,"https://itunes.apple.com/us/reviews/id118826888",0
"Quequeig","Love this game!","+","5","Addictive",3527802359,"https://itunes.apple.com/us/reviews/id438289016",0
"Mema Yvonne","This is a fun game.i enjoy the bonus","+","4","Candy Crush",3527728011,"https://itunes.apple.com/us/reviews/id277757553",0
"Phenex Orion","Levels can be fun and frustrating.","+","5","Fun time killer.",3527619096,"https://itunes.apple.com/us/reviews/id949028029",0
"Michelle73RN","Fun game  but due to the piggy bank maxing out at 30 bars vs the 60 that I used to pay $2.99 for (often several times per day) I will not spend another penny on this game. Greedy move King!","-","1","Doubled prices overnight!",3527501910,"https://itunes.apple.com/us/reviews/id128889196",0
"S Chic","Absolutely obsessed!!!  Great game to de stress from the day.","+","5","Candy Crush Saga",3527468520,"https://itunes.apple.com/us/reviews/id942555663",0
"Huyuyty","Tres bien","+","5","Ok",3527439219,"https://itunes.apple.com/us/reviews/id369946751",0
"tmcone4402","Could you please make it possible to turn off the auto hints in the game? You can’t even pause for one second without a hint popping up and it’s driving me insane.","-","3","Auto hints",3527193508,"https://itunes.apple.com/us/reviews/id23245398",0
"Africanus Skippio","Cool","+","4","Great",3527146733,"https://itunes.apple.com/us/reviews/id144783947",0
"joriee21","Amazing!!! I have never been more entertained","+","5","Review",3527140679,"https://itunes.apple.com/us/reviews/id948978609",0
"scopsr","Very addictive","+","5","Love it!",3527119683,"https://itunes.apple.com/us/reviews/id948976251",1
"Chisdog","Good game 👍🏼","+","5","Good game",3527091266,"https://itunes.apple.com/us/reviews/id312471678",0
"eryhsryntyhdtyj","FUN FUN FUN","+","5","Awesome",3527008469,"https://itunes.apple.com/us/reviews/id272008817",0
"eldke wovnme","Great game","+","5","Great",3526720021,"https://itunes.apple.com/us/reviews/id948928684",0
"hlmoor57","Love love  love this game ‼️","+","5","Rate",3526647226,"https://itunes.apple.com/us/reviews/id318073056",0
"SimpleKennyG","Love the game  but noticed a static sound even with the audio set to off in the settings. After some googling I see it’s been an issue for some time. Would give 5 stars if it was not an issue  but with the irritating static noise 3 stars is all I can bring myself to give. Please fix!!","-","3","Static on iPhone SE",3526615244,"https://itunes.apple.com/us/reviews/id610492398",0
"joseytis","Muy bueno","+","5","Ho",3526527388,"https://itunes.apple.com/us/reviews/id948899895",0
"Shaimaa_6","The best game ever","+","5","Amazing",3526444610,"https://itunes.apple.com/us/reviews/id536325783",0
"Kfsffg","SUPER","+","5","yay",3526412616,"https://itunes.apple.com/us/reviews/id247583475",0
"Phyuphyuvivienne","Love it! Excellent","+","5","Great",3526380395,"https://itunes.apple.com/us/reviews/id598715375",0
"BadGrammy","I wish they wouldn’t set off other bombs without my selection.","+","5","Color bombs",3526315873,"https://itunes.apple.com/us/reviews/id26243871",0
"1prettyp","Love crushing","+","5","Candy",3526306713,"https://itunes.apple.com/us/reviews/id107229928",0
"Jax_2010","I love this game  very addicting thou so be careful","+","5","Addicting game.",3526153668,"https://itunes.apple.com/us/reviews/id160608415",0
"tkwoods214","Amazing !! Keeps me entertained for hours !! love my CRUSH","+","5","cloud9",3526085775,"https://itunes.apple.com/us/reviews/id604292206",1
"Gsald661","Every time there’s an update something goes wrong  this time is the free spin feature...Mine is not working  it only goes down to 40 hours and then goes back up to 47 hours  I haven’t had a free spin chance in about two weeks. Help!","+","5","Love candy crush but...",3525922667,"https://itunes.apple.com/us/reviews/id41446407",1
"RayRayPink","Great Game!!","+","5","Candy Crush",3525724144,"https://itunes.apple.com/us/reviews/id358950634",0
"Amiri4848","Im in 3913 level of this game  Am i the first player in the word?","+","5","First player",3525721184,"https://itunes.apple.com/us/reviews/id912878267",0
"Cece1207435","favorite game of all time","+","5","candy crush",3525199501,"https://itunes.apple.com/us/reviews/id27935246",0
"kld01","Can’t put it down👍🏽 definitely recommend it!","+","5","👍🏽",3525139562,"https://itunes.apple.com/us/reviews/id527442634",0
"Meeee4684368","Great game","+","5","Addictive",3525087585,"https://itunes.apple.com/us/reviews/id312540155",0
"Lizole93","This game is good for anyone who love challenges","+","5","Awesome Game",3525059603,"https://itunes.apple.com/us/reviews/id294117068",0
"cpawpaws","Sometimes can be frustrating but love it","+","5","Love it",3525036983,"https://itunes.apple.com/us/reviews/id341458493",0
"Mary T B","Love it","+","5","Love it !!",3525025670,"https://itunes.apple.com/us/reviews/id371499362",0
"Broweye54","The game is so much fun ..you don't want to stop playing","+","5","Fun game",3525019355,"https://itunes.apple.com/us/reviews/id256805760",0
"MerrillMeow","Perfect game to play when I’m feeling restless.","+","5","Fun",3524918767,"https://itunes.apple.com/us/reviews/id176749989",0
"americanveteran","5 stars I love this game","+","5","Bill",3524911692,"https://itunes.apple.com/us/reviews/id470659782",0
"Appuser5555","Just relaxing fun","+","5","Fun",3524911599,"https://itunes.apple.com/us/reviews/id101446807",0
"jaycaaaat","after all these years of this being out I am still obsessed!","+","5","addicted",3524892698,"https://itunes.apple.com/us/reviews/id231015069",0
"Chris D. 1579","Great game..👍🏾👌🏾","+","5","Chris",3524871372,"https://itunes.apple.com/us/reviews/id199226309",0
"msush whddyhsn","Fun timepasser","+","5","Fun",3524823279,"https://itunes.apple.com/us/reviews/id281977757",0
"Anthony Howe","I love this game this game is so fun it","+","5","Rating",3524663703,"https://itunes.apple.com/us/reviews/id948661418",0
"mariajhhb.n","it’s amazing and fun","+","5","fun",3524557273,"https://itunes.apple.com/us/reviews/id948648460",0
"zachalefields","Good game","+","5","Great",3524417874,"https://itunes.apple.com/us/reviews/id495807397",0
"ryeguy035","Always keeps me occupied and so fun","+","5","Amazing",3524403663,"https://itunes.apple.com/us/reviews/id948630620",0
"kfrisch46","Super addictive! Great time killer.","+","4","Addictive",3524385489,"https://itunes.apple.com/us/reviews/id948628362",0
"Veronica mama de 3","I’m on level 1 325 and i’ve NEVER HIT A JACKPOT...EVER. It slows down at the perfect before it and after it. 1:8 odds are not realistic when it’s controlled program to never hit. That’s fraudulent! Don’t put something out there that’s not possible to achieve. Just like levels that are impossible to achieve on a Friday but automatically pass on the first try on Monday because they know people will spend money on the weekends for something to do. Fraud!!","-","1","Jackpot",3524380767,"https://itunes.apple.com/us/reviews/id100509988",0
"Mr.MiniMite","I actually love this game but I’m giving it one star because I can’t believe there is no way to turn off the hints! I want to think for myself. Please fix this!!","-","1","Turn off hints",3524300026,"https://itunes.apple.com/us/reviews/id119694333",0
"Dawsome69","Crushing candies","+","5","Love",3524270563,"https://itunes.apple.com/us/reviews/id49693087",0
"Izzybele","It keeps me entertained.","+","5","I love this game!!",3524267824,"https://itunes.apple.com/us/reviews/id523646749",0
"Mfsman","Addicting game","+","5","Addicting",3524226551,"https://itunes.apple.com/us/reviews/id104182407",0
"Kai(t)","I love this game and I enjoy nothing more than spending my money on a fair deal. That being said I notice too many slights to feel good about spending my money to move higher in this game. Too much unnecessary cascading and strategic ghost candies... Used to be able to strategize but not anymore","-","3","Serious flaws",3524201680,"https://itunes.apple.com/us/reviews/id335027216",0
"Dantheman30","Such a fun game  to pass the time","+","5","Fun",3524164138,"https://itunes.apple.com/us/reviews/id293693617",0
"karen8937","Love this game  I’m addictive now lol","+","5","Candy crush",3524130967,"https://itunes.apple.com/us/reviews/id948601333",0
"be2extreme209","Very addicting of a game. I play it all the time then stress out and step away from the game for awhile and then start missing it and come right back. I took a whole 1.5 years away from this game and coming back is one of the greatest things I have done.","+","5","Great game",3524105617,"https://itunes.apple.com/us/reviews/id145401073",0
"hey hey freak yeah","Looooove","+","5","Fun",3524069174,"https://itunes.apple.com/us/reviews/id947200451",0
"Jules.christine","Great game... time waster.","+","5","Cool Game",3524058762,"https://itunes.apple.com/us/reviews/id744879436",0
"Brdlgs","Absolutely love this game!  Both fun and challenging!","+","5","Candy Crush Saga",3523949667,"https://itunes.apple.com/us/reviews/id252627504",0
"tyboob","Lose the crowns  they make no sense  you should make the crowns a reward of some sort at the time you win one.","+","5","The crowns",3523949042,"https://itunes.apple.com/us/reviews/id504954467",0
"Pupplover49","Love and hate","+","5","Muah",3523896162,"https://itunes.apple.com/us/reviews/id140450442",0
